theta	phi	psi	alpha	beta	CA	CN	CY	Cl	Cn	Cm
29.95894000     -5.13923500     0.00000000      29.85918631     -2.56384288     0.01872755      0.99313746      0.13152226      -0.00797911     -0.00712243     0.08062402     
29.95894000     -5.14575000     0.00000000      29.85893315     -2.56708649     0.01870644      0.99332119      0.13152174      -0.00797634     -0.00712026     0.08064854     
29.95894000     -5.15225000     0.00000000      29.85868026     -2.57032261     0.01868539      0.99350300      0.13152139      -0.00797372     -0.00711817     0.08067217     
29.95894000     -5.15877500     0.00000000      29.85842607     -2.57357115     0.01866445      0.99368266      0.13152124      -0.00797123     -0.00711614     0.08069492     
29.95894000     -5.16528000     0.00000000      29.85817233     -2.57680970     0.01864360      0.99386040      0.13152128      -0.00796890     -0.00711419     0.08071682     
29.95894000     -5.17178500     0.00000000      29.85791828     -2.58004824     0.01862284      0.99403605      0.13152149      -0.00796671     -0.00711231     0.08073784     
29.95894000     -5.18135500     0.00000000      29.85754394     -2.58481264     0.01860215      0.99420948      0.13152193      -0.00796466     -0.00711050     0.08075797     
29.95894000     -5.18786000     0.00000000      29.85728910     -2.58805111     0.01858164      0.99438074      0.13152250      -0.00796277     -0.00710876     0.08077722     
29.95809000     -5.19439500     0.00000000      29.85618452     -2.59123775     0.01856121      0.99454979      0.13152329      -0.00796103     -0.00710710     0.08079553     
29.96024500     -5.20185500     0.00000000      29.85804203     -2.59512096     0.01854091      0.99471662      0.13152428      -0.00795944     -0.00710551     0.08081293     
29.96024500     -5.21059000     0.00000000      29.85769839     -2.59946968     0.01852075      0.99488111      0.13152544      -0.00795801     -0.00710399     0.08082947     
29.96024500     -5.21930000     0.00000000      29.85735515     -2.60380591     0.01850069      0.99504332      0.13152679      -0.00795673     -0.00710254     0.08084508     
29.96024500     -5.22802000     0.00000000      29.85701095     -2.60814707     0.01848076      0.99520313      0.13152833      -0.00795561     -0.00710117     0.08085974     
29.96024500     -5.23675000     0.00000000      29.85666577     -2.61249317     0.01846097      0.99536059      0.13153004      -0.00795465     -0.00709988     0.08087349     
29.96024500     -5.24547500     0.00000000      29.85632021     -2.61683673     0.01844137      0.99551553      0.13153197      -0.00795385     -0.00709866     0.08088633     
29.96024500     -5.25418500     0.00000000      29.85597468     -2.62117278     0.01842189      0.99566795      0.13153407      -0.00795321     -0.00709752     0.08089825     
29.96024500     -5.26293000     0.00000000      29.85562718     -2.62552620     0.01840256      0.99581790      0.13153638      -0.00795274     -0.00709645     0.08090920     
29.96024500     -5.27164500     0.00000000      29.85528029     -2.62986465     0.01838343      0.99596533      0.13153884      -0.00795242     -0.00709546     0.08091927     
29.96024500     -5.28037000     0.00000000      29.85493243     -2.63420803     0.01836444      0.99611011      0.13154151      -0.00795228     -0.00709455     0.08092837     
29.96024500     -5.28910000     0.00000000      29.85458380     -2.63855385     0.01834561      0.99625230      0.13154435      -0.00795230     -0.00709371     0.08093650     
29.96024500     -5.29782000     0.00000000      29.85423499     -2.64289464     0.01832696      0.99639178      0.13154738      -0.00795248     -0.00709295     0.08094374     
29.96024500     -5.30654500     0.00000000      29.85388540     -2.64723788     0.01830848      0.99652856      0.13155061      -0.00795283     -0.00709227     0.08095001     
29.96024500     -5.31526500     0.00000000      29.85353544     -2.65157859     0.01829022      0.99666269      0.13155403      -0.00795336     -0.00709167     0.08095537     
29.96024500     -5.32401500     0.00000000      29.85318369     -2.65593418     0.01827210      0.99679399      0.13155761      -0.00795406     -0.00709114     0.08095972     
29.95809000     -5.33274000     0.00000000      29.85068207     -2.66010357     0.01825419      0.99692253      0.13156139      -0.00795492     -0.00709069     0.08096316     
29.95681000     -5.34215000     0.00000000      29.84902534     -2.66468393     0.01823651      0.99704823      0.13156538      -0.00795596     -0.00709033     0.08096566     
29.95681000     -5.35279500     0.00000000      29.84859521     -2.66998208     0.01821900      0.99717110      0.13156954      -0.00795717     -0.00709004     0.08096724     
29.95681000     -5.36880500     0.00000000      29.84794667     -2.67795034     0.01820170      0.99729102      0.13157386      -0.00795856     -0.00708983     0.08096784     
29.95681000     -5.37944000     0.00000000      29.84751480     -2.68324334     0.01818466      0.99740811      0.13157838      -0.00796011     -0.00708970     0.08096751     
29.95681000     -5.39006000     0.00000000      29.84708268     -2.68852881     0.01816779      0.99752225      0.13158309      -0.00796184     -0.00708965     0.08096623     
29.95681000     -5.40080500     0.00000000      29.84664460     -2.69387642     0.01815115      0.99763332      0.13158798      -0.00796375     -0.00708968     0.08096403     
29.95681000     -5.41133500     0.00000000      29.84621445     -2.69911696     0.01813474      0.99774150      0.13159304      -0.00796583     -0.00708979     0.08096088     
29.95681000     -5.42195500     0.00000000      29.84577976     -2.70440222     0.01811859      0.99784660      0.13159830      -0.00796810     -0.00708998     0.08095679     
29.95681000     -5.43257500     0.00000000      29.84534423     -2.70968741     0.01810263      0.99794863      0.13160374      -0.00797053     -0.00709025     0.08095179     
29.95681000     -5.44319500     0.00000000      29.84490784     -2.71497253     0.01808693      0.99804758      0.13160935      -0.00797314     -0.00709059     0.08094581     
29.95681000     -5.45381500     0.00000000      29.84447059     -2.72025758     0.01807148      0.99814347      0.13161517      -0.00797593     -0.00709103     0.08093894     
29.95681000     -5.46445000     0.00000000      29.84403187     -2.72555002     0.01805629      0.99823616      0.13162113      -0.00797890     -0.00709154     0.08093115     
29.95681000     -5.47508000     0.00000000      29.84359251     -2.73083991     0.01804133      0.99832577      0.13162728      -0.00798205     -0.00709213     0.08092241     
29.95681000     -5.48569000     0.00000000      29.84315312     -2.73611977     0.01802665      0.99841219      0.13163362      -0.00798537     -0.00709280     0.08091276     
29.95681000     -5.49634500     0.00000000      29.84271100     -2.74142195     0.01801219      0.99849536      0.13164013      -0.00798887     -0.00709355     0.08090224     
29.96109500     -5.50695500     0.00000000      29.84654495     -2.74705836     0.01799801      0.99857533      0.13164682      -0.00799255     -0.00709439     0.08089078     
29.96109500     -5.51892000     0.00000000      29.84604645     -2.75301304     0.01798414      0.99865205      0.13165370      -0.00799640     -0.00709530     0.08087840     
29.96109500     -5.53089500     0.00000000      29.84554645     -2.75897260     0.01797051      0.99872558      0.13166072      -0.00800043     -0.00709630     0.08086515     
29.96109500     -5.54285500     0.00000000      29.84504599     -2.76492462     0.01795717      0.99879572      0.13166796      -0.00800464     -0.00709737     0.08085102     
29.96109500     -5.55482500     0.00000000      29.84454403     -2.77088151     0.01794409      0.99886256      0.13167538      -0.00800902     -0.00709853     0.08083599     
29.96109500     -5.56687500     0.00000000      29.84403762     -2.77687813     0.01793133      0.99892620      0.13168294      -0.00801358     -0.00709977     0.08082007     
29.96109500     -5.57876000     0.00000000      29.84353707     -2.78279255     0.01791884      0.99898634      0.13169067      -0.00801831     -0.00710108     0.08080332     
29.96109500     -5.59074500     0.00000000      29.84303123     -2.78875663     0.01790663      0.99904323      0.13169858      -0.00802322     -0.00710248     0.08078565     
29.96109500     -5.60881000     0.00000000      29.84226671     -2.79774614     0.01789470      0.99909675      0.13170668      -0.00802830     -0.00710396     0.08076714     
29.96109500     -5.62077000     0.00000000      29.84175920     -2.80369755     0.01788309      0.99914683      0.13171492      -0.00803355     -0.00710552     0.08074782     
29.96109500     -5.63273500     0.00000000      29.84125040     -2.80965137     0.01787181      0.99919353      0.13172335      -0.00803898     -0.00710716     0.08072759     
29.96109500     -5.64470500     0.00000000      29.84074029     -2.81560757     0.01786082      0.99923686      0.13173193      -0.00804459     -0.00710888     0.08070657     
29.96109500     -5.65667000     0.00000000      29.84022932     -2.82156120     0.01785016      0.99927664      0.13174071      -0.00805036     -0.00711067     0.08068472     
29.96109500     -5.66865000     0.00000000      29.83971662     -2.82752220     0.01783976      0.99931310      0.13174965      -0.00805630     -0.00711255     0.08066206     
29.96109500     -5.68060000     0.00000000      29.83920412     -2.83346818     0.01782972      0.99934606      0.13175872      -0.00806241     -0.00711451     0.08063857     
29.95788000     -5.69258500     0.00000000      29.83548202     -2.83915486     0.01782000      0.99937554      0.13176798      -0.00806868     -0.00711654     0.08061429     
29.95659500     -5.70570000     0.00000000      29.83363537     -2.84556884     0.01781059      0.99940152      0.13177741      -0.00807513     -0.00711866     0.08058924     
29.95659500     -5.71978000     0.00000000      29.83302752     -2.85257334     0.01780152      0.99942412      0.13178699      -0.00808173     -0.00712085     0.08056341     
29.95659500     -5.73383000     0.00000000      29.83241946     -2.85956278     0.01779276      0.99944311      0.13179672      -0.00808850     -0.00712313     0.08053679     
29.95659500     -5.74788500     0.00000000      29.83180970     -2.86655459     0.01778434      0.99945861      0.13180665      -0.00809544     -0.00712548     0.08050940     
29.95659500     -5.76194500     0.00000000      29.83119822     -2.87354875     0.01777627      0.99947068      0.13181670      -0.00810253     -0.00712790     0.08048129     
29.95659500     -5.77605500     0.00000000      29.83058306     -2.88056765     0.01776851      0.99947919      0.13182691      -0.00810979     -0.00713041     0.08045245     
29.95659500     -5.79008500     0.00000000      29.82996990     -2.88754663     0.01776112      0.99948415      0.13183730      -0.00811720     -0.00713299     0.08042285     
29.95659500     -5.80416000     0.00000000      29.82935327     -2.89454786     0.01775404      0.99948562      0.13184783      -0.00812477     -0.00713565     0.08039257     
29.95659500     -5.81820500     0.00000000      29.82873646     -2.90153404     0.01774735      0.99948360      0.13185850      -0.00813249     -0.00713838     0.08036156     
29.95659500     -5.83228000     0.00000000      29.82811684     -2.90853501     0.01774096      0.99947797      0.13186935      -0.00814037     -0.00714120     0.08032985     
29.95659500     -5.84633500     0.00000000      29.82749660     -2.91552589     0.01773496      0.99946890      0.13188031      -0.00814839     -0.00714408     0.08029748     
29.95659500     -5.86040000     0.00000000      29.82687442     -2.92252162     0.01772929      0.99945617      0.13189146      -0.00815657     -0.00714704     0.08026444     
29.95659500     -5.88148500     0.00000000      29.82593890     -2.93300875     0.01772398      0.99944001      0.13190277      -0.00816488     -0.00715008     0.08023073     
29.95659500     -5.89554000     0.00000000      29.82531342     -2.93999917     0.01771901      0.99942017      0.13191419      -0.00817335     -0.00715319     0.08019639     
29.95659500     -5.90963000     0.00000000      29.82468489     -2.94700687     0.01771442      0.99939691      0.13192577      -0.00818196     -0.00715637     0.08016140     
29.95787500     -5.92369500     0.00000000      29.82533253     -2.95411660     0.01771021      0.99937004      0.13193749      -0.00819070     -0.00715962     0.08012581     
29.95787500     -5.93893000     0.00000000      29.82464958     -2.96169377     0.01770633      0.99933968      0.13194937      -0.00819959     -0.00716296     0.08008960     
29.95787500     -5.95411000     0.00000000      29.82396736     -2.96924342     0.01770283      0.99930584      0.13196136      -0.00820861     -0.00716635     0.08005285     
29.95787500     -5.96933000     0.00000000      29.82328159     -2.97681281     0.01769970      0.99926839      0.13197351      -0.00821776     -0.00716983     0.08001548     
29.95787500     -5.98453000     0.00000000      29.82259496     -2.98437209     0.01769690      0.99922745      0.13198582      -0.00822704     -0.00717337     0.07997755     
29.95787500     -5.99977500     0.00000000      29.82190455     -2.99195360     0.01769452      0.99918296      0.13199824      -0.00823646     -0.00717698     0.07993908     
29.95787500     -6.01499000     0.00000000      29.82121374     -2.99952002     0.01769246      0.99913500      0.13201079      -0.00824599     -0.00718066     0.07990005     
29.95787500     -6.03019000     0.00000000      29.82052186     -3.00707883     0.01769082      0.99908349      0.13202348      -0.00825565     -0.00718442     0.07986052     
29.95787500     -6.04542000     0.00000000      29.81982687     -3.01465240     0.01768954      0.99902849      0.13203631      -0.00826543     -0.00718823     0.07982050     
29.95787500     -6.06063000     0.00000000      29.81913103     -3.02221586     0.01768862      0.99897002      0.13204927      -0.00827532     -0.00719212     0.07977995     
29.95787500     -6.07585000     0.00000000      29.81843298     -3.02978413     0.01768809      0.99890806      0.13206237      -0.00828533     -0.00719608     0.07973894     
29.95787500     -6.09107000     0.00000000      29.81773318     -3.03735224     0.01768792      0.99884268      0.13207557      -0.00829545     -0.00720010     0.07969745     
29.95787500     -6.10631000     0.00000000      29.81703070     -3.04493014     0.01768815      0.99877376      0.13208892      -0.00830568     -0.00720418     0.07965553     
29.95787500     -6.12150500     0.00000000      29.81632854     -3.05248550     0.01768874      0.99870148      0.13210237      -0.00831600     -0.00720833     0.07961319     
29.95787500     -6.13675500     0.00000000      29.81562208     -3.06006804     0.01768970      0.99862572      0.13211593      -0.00832644     -0.00721255     0.07957042     
29.95787500     -6.15195000     0.00000000      29.81491643     -3.06762307     0.01769106      0.99854648      0.13212966      -0.00833697     -0.00721682     0.07952723     
29.95787500     -6.16337000     0.00000000      29.81438493     -3.07330105     0.01769281      0.99846383      0.13214346      -0.00834760     -0.00722116     0.07948367     
29.95787500     -6.17476000     0.00000000      29.81385384     -3.07896402     0.01769491      0.99837788      0.13215743      -0.00835831     -0.00722557     0.07943974     
29.95786000     -6.18619500     0.00000000      29.81330471     -3.08464787     0.01769738      0.99828851      0.13217149      -0.00836913     -0.00723003     0.07939544     
29.95786000     -6.19125000     0.00000000      29.81306826     -3.08716108     0.01770028      0.99819573      0.13218565      -0.00838002     -0.00723455     0.07935081     
29.95786000     -6.19580500     0.00000000      29.81285503     -3.08942569     0.01770353      0.99809966      0.13219995      -0.00839100     -0.00723913     0.07930585     
29.95786000     -6.20034500     0.00000000      29.81264234     -3.09168283     0.01770715      0.99800024      0.13221436      -0.00840205     -0.00724377     0.07926058     
29.95786000     -6.20487500     0.00000000      29.81242997     -3.09393498     0.01771119      0.99789746      0.13222885      -0.00841317     -0.00724847     0.07921503     
29.95786000     -6.20943000     0.00000000      29.81221627     -3.09619955     0.01771555      0.99779151      0.13224346      -0.00842437     -0.00725322     0.07916918     
29.95786000     -6.21397500     0.00000000      29.81200288     -3.09845913     0.01772032      0.99768221      0.13225817      -0.00843564     -0.00725803     0.07912310     
29.95786000     -6.21850000     0.00000000      29.81179027     -3.10070875     0.01772548      0.99756963      0.13227300      -0.00844696     -0.00726289     0.07907675     
29.95786000     -6.22305500     0.00000000      29.81157610     -3.10297327     0.01773099      0.99745387      0.13228794      -0.00845836     -0.00726781     0.07903019     
29.95786000     -6.22760000     0.00000000      29.81136224     -3.10523281     0.01773689      0.99733489      0.13230296      -0.00846980     -0.00727278     0.07898339     
29.95786000     -6.23214500     0.00000000      29.81114823     -3.10749233     0.01774315      0.99721274      0.13231809      -0.00848130     -0.00727780     0.07893643     
29.95786000     -6.23669500     0.00000000      29.81093382     -3.10975432     0.01774983      0.99708737      0.13233331      -0.00849284     -0.00728288     0.07888927     
29.95786000     -6.24123000     0.00000000      29.81071997     -3.11200884     0.01775682      0.99695896      0.13234862      -0.00850443     -0.00728800     0.07884193     
29.95786000     -6.24578000     0.00000000      29.81050525     -3.11427080     0.01776423      0.99682738      0.13236405      -0.00851606     -0.00729317     0.07879446     
29.95702500     -6.25033500     0.00000000      29.80945764     -3.11645636     0.01777201      0.99669270      0.13237953      -0.00852773     -0.00729838     0.07874687     
29.95466000     -6.26269500     0.00000000      29.80651527     -3.12237681     0.01778016      0.99655492      0.13239512      -0.00853943     -0.00730365     0.07869915     
29.95466000     -6.27780000     0.00000000      29.80579943     -3.12988501     0.01778866      0.99641422      0.13241081      -0.00855115     -0.00730896     0.07865131     
29.95466000     -6.29293000     0.00000000      29.80508068     -3.13740548     0.01779753      0.99627042      0.13242655      -0.00856290     -0.00731432     0.07860343     
29.95466000     -6.30805000     0.00000000      29.80436068     -3.14492080     0.01780677      0.99612371      0.13244242      -0.00857467     -0.00731971     0.07855546     
29.95466000     -6.32320000     0.00000000      29.80363750     -3.15245088     0.01781637      0.99597402      0.13245835      -0.00858645     -0.00732516     0.07850745     
29.95466000     -6.33835000     0.00000000      29.80291259     -3.15998078     0.01782634      0.99582136      0.13247436      -0.00859825     -0.00733064     0.07845938     
29.95466000     -6.36025000     0.00000000      29.80186163     -3.17086530     0.01783667      0.99566590      0.13249044      -0.00861005     -0.00733616     0.07841129     
29.95466000     -6.37535500     0.00000000      29.80113464     -3.17837244     0.01784734      0.99550753      0.13250663      -0.00862186     -0.00734172     0.07836320     
29.95466000     -6.39049500     0.00000000      29.80040422     -3.18589680     0.01785838      0.99534630      0.13252285      -0.00863367     -0.00734732     0.07831513     
29.95466000     -6.40563000     0.00000000      29.79967232     -3.19341851     0.01786981      0.99518235      0.13253919      -0.00864546     -0.00735296     0.07826711     
29.95466000     -6.42076000     0.00000000      29.79893892     -3.20093757     0.01788151      0.99501555      0.13255556      -0.00865725     -0.00735863     0.07821911     
29.95466000     -6.43588500     0.00000000      29.79820403     -3.20845397     0.01789361      0.99484608      0.13257202      -0.00866902     -0.00736433     0.07817116     
29.95466000     -6.45102500     0.00000000      29.79746668     -3.21597766     0.01790603      0.99467388      0.13258857      -0.00868078     -0.00737007     0.07812332     
29.95466000     -6.46613500     0.00000000      29.79672906     -3.22348627     0.01791884      0.99449914      0.13260515      -0.00869251     -0.00737585     0.07807555     
29.95979500     -6.48130500     0.00000000      29.80110521     -3.23152753     0.01793195      0.99432168      0.13262180      -0.00870421     -0.00738165     0.07802787     
29.95979500     -6.50437500     0.00000000      29.79997290     -3.24299290     0.01794540      0.99414161      0.13263853      -0.00871588     -0.00738748     0.07798033     
29.95979500     -6.52750000     0.00000000      29.79883385     -3.25448522     0.01795920      0.99395900      0.13265532      -0.00872751     -0.00739334     0.07793292     
29.95979500     -6.55058000     0.00000000      29.79769297     -3.26595477     0.01797328      0.99377385      0.13267216      -0.00873911     -0.00739923     0.07788564     
29.95979500     -6.57371000     0.00000000      29.79654557     -3.27744877     0.01798772      0.99358628      0.13268905      -0.00875065     -0.00740514     0.07783857     
29.95979500     -6.59685000     0.00000000      29.79539362     -3.28894733     0.01800251      0.99339623      0.13270601      -0.00876214     -0.00741108     0.07779166     
29.95979500     -6.62009500     0.00000000      29.79423236     -3.30049767     0.01801760      0.99320383      0.13272301      -0.00877358     -0.00741704     0.07774494     
29.95979500     -6.64309000     0.00000000      29.79307956     -3.31192337     0.01803297      0.99300895      0.13274009      -0.00878497     -0.00742303     0.07769842     
29.95979500     -6.66615500     0.00000000      29.79191923     -3.32338346     0.01804869      0.99281184      0.13275718      -0.00879628     -0.00742903     0.07765216     
29.95979500     -6.68928500     0.00000000      29.79075158     -3.33487543     0.01806473      0.99261243      0.13277434      -0.00880753     -0.00743505     0.07760609     
29.95979500     -6.71242000     0.00000000      29.78957962     -3.34636948     0.01808105      0.99241073      0.13279156      -0.00881870     -0.00744110     0.07756033     
29.95979500     -6.73552000     0.00000000      29.78840539     -3.35784572     0.01809770      0.99220692      0.13280882      -0.00882980     -0.00744716     0.07751477     
29.95979500     -6.75862000     0.00000000      29.78722712     -3.36932156     0.01811461      0.99200089      0.13282610      -0.00884081     -0.00745324     0.07746956     
29.95979500     -6.79251000     0.00000000      29.78549116     -3.38615701     0.01813182      0.99179268      0.13284346      -0.00885174     -0.00745933     0.07742459     
29.95979500     -6.81562500     0.00000000      29.78430214     -3.39763927     0.01814933      0.99158249      0.13286084      -0.00886257     -0.00746543     0.07737997     
29.95979500     -6.83888500     0.00000000      29.78310157     -3.40919314     0.01816712      0.99137026      0.13287825      -0.00887331     -0.00747155     0.07733566     
29.95766000     -6.86193000     0.00000000      29.77978078     -3.42041841     0.01818519      0.99115597      0.13289573      -0.00888396     -0.00747768     0.07729166     
29.95766000     -6.88631500     0.00000000      29.77851354     -3.43252941     0.01820353      0.99093977      0.13291322      -0.00889449     -0.00748382     0.07724801     
29.95766000     -6.91368500     0.00000000      29.77708581     -3.44612239     0.01822214      0.99072164      0.13293073      -0.00890492     -0.00748996     0.07720473     
29.95766000     -6.94106000     0.00000000      29.77565214     -3.45971725     0.01824101      0.99050172      0.13294832      -0.00891523     -0.00749612     0.07716185     
29.95766000     -6.96849000     0.00000000      29.77420989     -3.47333883     0.01826015      0.99027987      0.13296591      -0.00892542     -0.00750227     0.07711931     
29.95766000     -6.99595000     0.00000000      29.77276035     -3.48697471     0.01827956      0.99005635      0.13298353      -0.00893549     -0.00750844     0.07707718     
29.95766000     -7.02326000     0.00000000      29.77131307     -3.50053550     0.01829919      0.98983109      0.13300117      -0.00894544     -0.00751460     0.07703547     
29.95766000     -7.05064000     0.00000000      29.76985640     -3.51413045     0.01831909      0.98960416      0.13301885      -0.00895525     -0.00752077     0.07699414     
29.95766000     -7.07803000     0.00000000      29.76839352     -3.52772975     0.01833920      0.98937549      0.13303657      -0.00896493     -0.00752694     0.07695327     
29.95766000     -7.10542500     0.00000000      29.76692468     -3.54133094     0.01835958      0.98914533      0.13305430      -0.00897447     -0.00753311     0.07691286     
29.95766000     -7.13284000     0.00000000      29.76544907     -3.55494144     0.01838014      0.98891362      0.13307205      -0.00898386     -0.00753927     0.07687288     
29.95766000     -7.16021500     0.00000000      29.76396993     -3.56853146     0.01840099      0.98868036      0.13308984      -0.00899310     -0.00754544     0.07683340     
29.95766000     -7.18758000     0.00000000      29.76248566     -3.58211591     0.01842202      0.98844573      0.13310759      -0.00900220     -0.00755160     0.07679434     
29.95766000     -7.21500000     0.00000000      29.76099271     -3.59572705     0.01844324      0.98820967      0.13312542      -0.00901113     -0.00755775     0.07675578     
29.95766000     -7.24244500     0.00000000      29.75949269     -3.60934997     0.01846469      0.98797224      0.13314325      -0.00901990     -0.00756390     0.07671770     
29.96109500     -7.26982000     0.00000000      29.76141185     -3.62331487     0.01848635      0.98773351      0.13316110      -0.00902851     -0.00757003     0.07668018     
29.96004500     -7.29596000     0.00000000      29.75892662     -3.63617444     0.01850820      0.98749354      0.13317895      -0.00903695     -0.00757616     0.07664315     
29.96004500     -7.32083000     0.00000000      29.75755225     -3.64851845     0.01853022      0.98725244      0.13319681      -0.00904521     -0.00758228     0.07660664     
29.96004500     -7.35811500     0.00000000      29.75548302     -3.66702357     0.01855249      0.98701010      0.13321468      -0.00905330     -0.00758838     0.07657065     
29.96004500     -7.38300500     0.00000000      29.75409581     -3.67937620     0.01857487      0.98676659      0.13323260      -0.00906120     -0.00759448     0.07653521     
29.96004500     -7.40786500     0.00000000      29.75270559     -3.69171343     0.01859742      0.98652213      0.13325049      -0.00906893     -0.00760055     0.07650032     
29.96004500     -7.43706500     0.00000000      29.75106668     -3.70620378     0.01862016      0.98627661      0.13326841      -0.00907645     -0.00760662     0.07646599     
29.96004500     -7.45759500     0.00000000      29.74991052     -3.71639126     0.01864303      0.98603016      0.13328631      -0.00908380     -0.00761266     0.07643221     
29.96004500     -7.48246000     0.00000000      29.74850596     -3.72872938     0.01866610      0.98578277      0.13330422      -0.00909094     -0.00761869     0.07639903     
29.96004500     -7.50732000     0.00000000      29.74709699     -3.74106450     0.01868930      0.98553450      0.13332217      -0.00909788     -0.00762470     0.07636641     
29.96004500     -7.53216500     0.00000000      29.74568419     -3.75339164     0.01871261      0.98528549      0.13334009      -0.00910462     -0.00763068     0.07633441     
29.96004500     -7.55722500     0.00000000      29.74425442     -3.76582491     0.01873607      0.98503566      0.13335802      -0.00911114     -0.00763665     0.07630298     
29.96004500     -7.58191500     0.00000000      29.74284110     -3.77807409     0.01875967      0.98478514      0.13337595      -0.00911746     -0.00764259     0.07627217     
29.96004500     -7.60679500     0.00000000      29.74141223     -3.79041698     0.01878338      0.98453392      0.13339390      -0.00912356     -0.00764851     0.07624194     
29.96004500     -7.63163000     0.00000000      29.73998126     -3.80273702     0.01880719      0.98428208      0.13341182      -0.00912945     -0.00765440     0.07621235     
29.95791000     -7.65660500     0.00000000      29.73641214     -3.81487897     0.01883111      0.98402973      0.13342975      -0.00913511     -0.00766027     0.07618335     
29.96113000     -7.68018000     0.00000000      29.73825043     -3.82694583     0.01885513      0.98377682      0.13344765      -0.00914055     -0.00766610     0.07615501     
29.96113000     -7.70434000     0.00000000      29.73684494     -3.83892987     0.01887927      0.98352346      0.13346559      -0.00914576     -0.00767191     0.07612729     
29.96113000     -7.72827500     0.00000000      29.73544818     -3.85080178     0.01890348      0.98326977      0.13348350      -0.00915074     -0.00767770     0.07610019     
29.96113000     -7.75232000     0.00000000      29.73404062     -3.86272775     0.01892776      0.98301558      0.13350141      -0.00915549     -0.00768344     0.07607376     
29.96113000     -7.77638500     0.00000000      29.73262749     -3.87466312     0.01895211      0.98276119      0.13351933      -0.00916000     -0.00768916     0.07604795     
29.96113000     -7.80095500     0.00000000      29.73118018     -3.88684843     0.01897650      0.98250647      0.13353720      -0.00916427     -0.00769485     0.07602283     
29.96113000     -7.82449000     0.00000000      29.72978955     -3.89851992     0.01900100      0.98225155      0.13355511      -0.00916829     -0.00770050     0.07599831     
29.96113000     -7.84856500     0.00000000      29.72836266     -3.91045870     0.01902552      0.98199656      0.13357299      -0.00917207     -0.00770611     0.07597449     
29.96113000     -7.88538000     0.00000000      29.72617218     -3.92871423     0.01905009      0.98174136      0.13359084      -0.00917561     -0.00771169     0.07595131     
29.96113000     -7.90942000     0.00000000      29.72473626     -3.94063433     0.01907471      0.98148615      0.13360870      -0.00917889     -0.00771723     0.07592881     
29.96113000     -7.93345000     0.00000000      29.72329656     -3.95254895     0.01909935      0.98123086      0.13362652      -0.00918192     -0.00772274     0.07590696     
29.96113000     -7.95750500     0.00000000      29.72185097     -3.96447544     0.01912402      0.98097561      0.13364435      -0.00918469     -0.00772820     0.07588581     
29.96113000     -7.98159500     0.00000000      29.72039888     -3.97641875     0.01914869      0.98072053      0.13366217      -0.00918721     -0.00773363     0.07586531     
29.96113000     -8.00561000     0.00000000      29.71894693     -3.98832436     0.01917338      0.98046549      0.13367999      -0.00918947     -0.00773901     0.07584548     
29.96113000     -8.02966000     0.00000000      29.71748848     -4.00024678     0.01919805      0.98021075      0.13369778      -0.00919145     -0.00774435     0.07582634     
29.96113000     -8.05376000     0.00000000      29.71602259     -4.01219345     0.01922275      0.97995616      0.13371556      -0.00919318     -0.00774965     0.07580785     
29.95981000     -8.07782500     0.00000000      29.71324106     -4.02396115     0.01924740      0.97970193      0.13373331      -0.00919465     -0.00775491     0.07579006     
29.95981000     -8.10151500     0.00000000      29.71179153     -4.03570306     0.01927205      0.97944798      0.13375103      -0.00919584     -0.00776012     0.07577295     
29.95981000     -8.12523000     0.00000000      29.71033620     -4.04745684     0.01929668      0.97919438      0.13376875      -0.00919676     -0.00776528     0.07575649     
29.95981000     -8.14893000     0.00000000      29.70887753     -4.05920266     0.01932126      0.97894132      0.13378646      -0.00919741     -0.00777040     0.07574074     
29.95981000     -8.17265500     0.00000000      29.70741305     -4.07096035     0.01934582      0.97868860      0.13380414      -0.00919779     -0.00777547     0.07572567     
29.95981000     -8.19641500     0.00000000      29.70594214     -4.08273485     0.01937031      0.97843648      0.13382179      -0.00919790     -0.00778050     0.07571128     
29.95981000     -8.22014000     0.00000000      29.70446911     -4.09449148     0.01939473      0.97818501      0.13383946      -0.00919772     -0.00778547     0.07569754     
29.95981000     -8.24386500     0.00000000      29.70299181     -4.10624758     0.01941913      0.97793401      0.13385708      -0.00919727     -0.00779040     0.07568451     
29.95981000     -8.26757000     0.00000000      29.70151149     -4.11799324     0.01944342      0.97768378      0.13387468      -0.00919654     -0.00779528     0.07567214     
29.95981000     -8.29127000     0.00000000      29.70002722     -4.12973588     0.01946762      0.97743421      0.13389226      -0.00919554     -0.00780010     0.07566047     
29.95981000     -8.31502000     0.00000000      29.69853554     -4.14150277     0.01949175      0.97718548      0.13390984      -0.00919425     -0.00780488     0.07564946     
29.95981000     -8.33874500     0.00000000      29.69704116     -4.15325673     0.01951578      0.97693752      0.13392738      -0.00919268     -0.00780960     0.07563908     
29.95981000     -8.37446500     0.00000000      29.69478318     -4.17095230     0.01953975      0.97669040      0.13394489      -0.00919083     -0.00781427     0.07562943     
29.95981000     -8.39817500     0.00000000      29.69327904     -4.18269748     0.01956356      0.97644417      0.13396240      -0.00918869     -0.00781888     0.07562044     
29.95981000     -8.42189000     0.00000000      29.69177032     -4.19444460     0.01958725      0.97619890      0.13397985      -0.00918628     -0.00782345     0.07561208     
