theta	phi	psi	alpha	beta	CD	CL	Cy	Cmx	Cmy	Cmz
29.96304500     -5.77658500     0.00000000      29.83699343     -2.88139445     0.51148719      0.83989242      0.10916135      -0.00668494     -0.01206676     0.07360839     
29.96304500     -5.75950500     0.00000000      29.83773804     -2.87289647     0.51146913      0.83985853      0.10926374      -0.00667836     -0.01206890     0.07360889     
29.96304500     -5.74243500     0.00000000      29.83848002     -2.86440327     0.51145082      0.83982477      0.10936608      -0.00667181     -0.01207106     0.07360953     
29.96304500     -5.72537000     0.00000000      29.83921957     -2.85591237     0.51143228      0.83979114      0.10946831      -0.00666528     -0.01207326     0.07361028     
29.96304500     -5.70830500     0.00000000      29.83995691     -2.84742128     0.51141343      0.83975754      0.10957050      -0.00665879     -0.01207548     0.07361111     
29.96304500     -5.69122000     0.00000000      29.84069292     -2.83892005     0.51139431      0.83972400      0.10967269      -0.00665231     -0.01207774     0.07361205     
29.96304500     -5.67417000     0.00000000      29.84142521     -2.83043605     0.51137497      0.83969060      0.10977465      -0.00664587     -0.01208001     0.07361307     
29.96304500     -5.65708500     0.00000000      29.84215679     -2.82193443     0.51135531      0.83965722      0.10987669      -0.00663945     -0.01208231     0.07361423     
29.95986000     -5.64000000     0.00000000      29.83970894     -2.81316112     0.51128834      0.83965194      0.10998331      -0.00663346     -0.01208435     0.07361541     
29.95986000     -5.62403500     0.00000000      29.84038846     -2.80521725     0.51126851      0.83961913      0.11008018      -0.00662732     -0.01208669     0.07361653     
29.95986000     -5.60820500     0.00000000      29.84106033     -2.79734039     0.51124841      0.83958640      0.11017636      -0.00662124     -0.01208904     0.07361773     
29.95986000     -5.59226000     0.00000000      29.84173517     -2.78940615     0.51122799      0.83955363      0.11027288      -0.00661516     -0.01209141     0.07361902     
29.95986000     -5.57637500     0.00000000      29.84240555     -2.78150160     0.51120736      0.83952101      0.11036901      -0.00660911     -0.01209379     0.07362039     
29.95986000     -5.56042000     0.00000000      29.84307696     -2.77356205     0.51118637      0.83948834      0.11046529      -0.00660309     -0.01209619     0.07362187     
29.95986000     -5.54452500     0.00000000      29.84374394     -2.76565220     0.51116517      0.83945574      0.11056117      -0.00659710     -0.01209859     0.07362338     
29.95986000     -5.52119500     0.00000000      29.84471943     -2.75404217     0.51114100      0.83942040      0.11068966      -0.00658961     -0.01210103     0.07362629     
29.95986000     -5.50528000     0.00000000      29.84538251     -2.74612198     0.51111909      0.83938782      0.11078533      -0.00658367     -0.01210345     0.07362797     
29.95986000     -5.48937500     0.00000000      29.84604327     -2.73820660     0.51109693      0.83935524      0.11088071      -0.00657776     -0.01210588     0.07362974     
29.95986000     -5.47345500     0.00000000      29.84670273     -2.73028359     0.51107448      0.83932267      0.11097597      -0.00657186     -0.01210831     0.07363159     
29.95986000     -5.45756500     0.00000000      29.84735903     -2.72237536     0.51105163      0.83929005      0.11107092      -0.00656600     -0.01211074     0.07363347     
29.95986000     -5.44163500     0.00000000      29.84801507     -2.71444706     0.51102848      0.83925742      0.11116579      -0.00656015     -0.01211316     0.07363544     
29.95986000     -5.42570500     0.00000000      29.84866919     -2.70651861     0.51100505      0.83922481      0.11126050      -0.00655433     -0.01211559     0.07363749     
29.96199500     -5.40980500     0.00000000      29.85145037     -2.69877950     0.51101278      0.83917333      0.11135179      -0.00654826     -0.01211819     0.07363960     
29.96304500     -5.39576000     0.00000000      29.85307149     -2.69187414     0.51100485      0.83913204      0.11143622      -0.00654274     -0.01212069     0.07364146     
29.96304500     -5.38500000     0.00000000      29.85350982     -2.68651802     0.51098237      0.83910117      0.11150740      -0.00653804     -0.01212308     0.07364280     
29.96304500     -5.37426000     0.00000000      29.85394646     -2.68117178     0.51095954      0.83907016      0.11157824      -0.00653337     -0.01212546     0.07364418     
29.96304500     -5.36349000     0.00000000      29.85438345     -2.67581054     0.51093634      0.83903905      0.11164898      -0.00652872     -0.01212783     0.07364564     
29.96304500     -5.35273000     0.00000000      29.85481915     -2.67045420     0.51091288      0.83900787      0.11171935      -0.00652410     -0.01213018     0.07364715     
29.96304500     -5.34194500     0.00000000      29.85525499     -2.66508535     0.51088906      0.83897660      0.11178961      -0.00651949     -0.01213252     0.07364873     
29.96304500     -5.33120500     0.00000000      29.85568813     -2.65973883     0.51086489      0.83894526      0.11185935      -0.00651491     -0.01213484     0.07365032     
29.96304500     -5.32043500     0.00000000      29.85612160     -2.65437730     0.51084039      0.83891374      0.11192895      -0.00651034     -0.01213714     0.07365199     
29.96304500     -5.30967500     0.00000000      29.85655380     -2.64902068     0.51081555      0.83888212      0.11199818      -0.00650580     -0.01213942     0.07365365     
29.96304500     -5.29892500     0.00000000      29.85698472     -2.64366897     0.51079037      0.83885041      0.11206706      -0.00650128     -0.01214167     0.07365541     
29.96304500     -5.28814500     0.00000000      29.85741597     -2.63830226     0.51076482      0.83881847      0.11213576      -0.00649678     -0.01214390     0.07365719     
29.96304500     -5.27739000     0.00000000      29.85784533     -2.63294792     0.51073894      0.83878644      0.11220406      -0.00649229     -0.01214611     0.07365898     
29.96304500     -5.26663500     0.00000000      29.85827383     -2.62759351     0.51071264      0.83875422      0.11227198      -0.00648783     -0.01214828     0.07366083     
29.96304500     -5.25066000     0.00000000      29.85890868     -2.61964018     0.51068395      0.83871999      0.11236260      -0.00648232     -0.01215044     0.07366359     
29.96304500     -5.23990000     0.00000000      29.85933519     -2.61428311     0.51065690      0.83868748      0.11242989      -0.00647790     -0.01215256     0.07366547     
29.96304500     -5.22911500     0.00000000      29.85976182     -2.60891352     0.51062949      0.83865465      0.11249693      -0.00647348     -0.01215463     0.07366740     
29.96304500     -5.21834500     0.00000000      29.86018697     -2.60355133     0.51060171      0.83862175      0.11256353      -0.00646908     -0.01215667     0.07366938     
29.96111000     -5.20760500     0.00000000      29.85867909     -2.59805169     0.51054497      0.83860555      0.11263228      -0.00646495     -0.01215851     0.07367134     
29.96111000     -5.19978500     0.00000000      29.85898659     -2.59415839     0.51051762      0.83857317      0.11268516      -0.00646119     -0.01216046     0.07367283     
29.96111000     -5.19196000     0.00000000      29.85929383     -2.59026256     0.51048986      0.83854053      0.11273763      -0.00645744     -0.01216237     0.07367438     
29.96111000     -5.18412000     0.00000000      29.85960119     -2.58635923     0.51046169      0.83850761      0.11278983      -0.00645370     -0.01216424     0.07367590     
29.96111000     -5.17629000     0.00000000      29.85990770     -2.58246084     0.51043309      0.83847444      0.11284157      -0.00644998     -0.01216606     0.07367746     
29.96111000     -5.16848000     0.00000000      29.86021296     -2.57857237     0.51040415      0.83844105      0.11289281      -0.00644628     -0.01216783     0.07367905     
29.96111000     -5.16063500     0.00000000      29.86051912     -2.57466644     0.51037474      0.83840733      0.11294384      -0.00644257     -0.01216956     0.07368063     
29.96111000     -5.15282500     0.00000000      29.86082346     -2.57077790     0.51034495      0.83837328      0.11299427      -0.00643889     -0.01217123     0.07368223     
29.96111000     -5.14500500     0.00000000      29.86112772     -2.56688434     0.51031474      0.83833896      0.11304434      -0.00643522     -0.01217285     0.07368380     
29.96111000     -5.13716500     0.00000000      29.86143229     -2.56298079     0.51028411      0.83830438      0.11309410      -0.00643155     -0.01217442     0.07368540     
29.96111000     -5.12935000     0.00000000      29.86173544     -2.55908965     0.51025309      0.83826945      0.11314331      -0.00642789     -0.01217592     0.07368702     
29.96111000     -5.12151500     0.00000000      29.86203889     -2.55518852     0.51022162      0.83823413      0.11319215      -0.00642425     -0.01217738     0.07368863     
29.96111000     -5.11370000     0.00000000      29.86234111     -2.55129731     0.51018970      0.83819851      0.11324050      -0.00642061     -0.01217877     0.07369021     
29.96111000     -5.10586500     0.00000000      29.86264363     -2.54739611     0.51015732      0.83816250      0.11328849      -0.00641697     -0.01218010     0.07369182     
29.96111000     -5.09802500     0.00000000      29.86294589     -2.54349238     0.51012453      0.83812615      0.11333602      -0.00641335     -0.01218137     0.07369342     
29.96221000     -5.09022000     0.00000000      29.86434415     -2.53969068     0.51010747      0.83807972      0.11338151      -0.00640959     -0.01218266     0.07369500     
29.96221000     -5.08564000     0.00000000      29.86452024     -2.53741007     0.51007514      0.83804364      0.11341379      -0.00640664     -0.01218379     0.07369606     
29.96221000     -5.07887000     0.00000000      29.86478024     -2.53403893     0.51004146      0.83800643      0.11345527      -0.00640324     -0.01218485     0.07369748     
29.96221000     -5.07430500     0.00000000      29.86495536     -2.53176576     0.51000825      0.83796959      0.11348658      -0.00640030     -0.01218583     0.07369848     
29.96221000     -5.06974000     0.00000000      29.86513032     -2.52949258     0.50997458      0.83793230      0.11351741      -0.00639736     -0.01218675     0.07369950     
