Time	α	β	φ	θ	CA	CN	CY	Cl	Cn	Cm	
0.001	54.97777014    	0.04408687     	0.04948369     	0.00000000     	0.70494885     	0.50103940     	0.08522686     	-0.00223185    	-0.00342311    	-0.02089635    	
0.002	54.97834898    	0.04406487     	0.04945994     	0.00000000     	0.70505228     	0.50110461     	0.08521225     	-0.00222351    	-0.00341190    	-0.02091750    	
0.003	54.97913052    	0.04404298     	0.04943625     	0.00000000     	0.70515912     	0.50116904     	0.08519767     	-0.00221533    	-0.00340095    	-0.02093942    	
0.004	54.98011437    	0.04402121     	0.04941263     	0.00000000     	0.70526935     	0.50123267     	0.08518311     	-0.00220732    	-0.00339024    	-0.02096210    	
0.005	54.98130019    	0.04399957     	0.04938909     	0.00000000     	0.70538301     	0.50129554     	0.08516857     	-0.00219948    	-0.00337977    	-0.02098553    	
0.006	54.98268757    	0.04397806     	0.04936563     	0.00000000     	0.70550010     	0.50135768     	0.08515408     	-0.00219181    	-0.00336956    	-0.02100971    	
0.007	54.98427612    	0.04395667     	0.04934226     	0.00000000     	0.70562063     	0.50141908     	0.08513963     	-0.00218432    	-0.00335959    	-0.02103465    	
0.008	54.98606544    	0.04393543     	0.04931899     	0.00000000     	0.70574460     	0.50147976     	0.08512522     	-0.00217700    	-0.00334987    	-0.02106034    	
0.009	54.98805511    	0.04391434     	0.04929582     	0.00000000     	0.70587206     	0.50153977     	0.08511088     	-0.00216986    	-0.00334041    	-0.02108675    	
0.010	54.99024472    	0.04389340     	0.04927277     	0.00000000     	0.70600297     	0.50159910     	0.08509659     	-0.00216288    	-0.00333119    	-0.02111391    	
0.011	54.99263382    	0.04387261     	0.04924984     	0.00000000     	0.70613741     	0.50165778     	0.08508237     	-0.00215609    	-0.00332222    	-0.02114180    	
0.012	54.99522196    	0.04385199     	0.04922704     	0.00000000     	0.70627533     	0.50171582     	0.08506823     	-0.00214947    	-0.00331351    	-0.02117043    	
0.013	54.99800869    	0.04383154     	0.04920437     	0.00000000     	0.70641677     	0.50177323     	0.08505418     	-0.00214303    	-0.00330504    	-0.02119976    	
0.014	55.00099354    	0.04381125     	0.04918184     	0.00000000     	0.70656172     	0.50183004     	0.08504021     	-0.00213676    	-0.00329683    	-0.02122984    	
0.015	55.00417604    	0.04379115     	0.04915945     	0.00000000     	0.70671023     	0.50188627     	0.08502635     	-0.00213067    	-0.00328886    	-0.02126061    	
0.016	55.00755572    	0.04377122     	0.04913721     	0.00000000     	0.70686229     	0.50194192     	0.08501259     	-0.00212476    	-0.00328115    	-0.02129211    	
0.017	55.01113206    	0.04375148     	0.04911513     	0.00000000     	0.70701792     	0.50199703     	0.08499895     	-0.00211902    	-0.00327368    	-0.02132431    	
0.018	55.01490456    	0.04373194     	0.04909322     	0.00000000     	0.70717709     	0.50205158     	0.08498544     	-0.00211346    	-0.00326647    	-0.02135721    	
0.019	55.01887270    	0.04371259     	0.04907147     	0.00000000     	0.70733987     	0.50210563     	0.08497206     	-0.00210808    	-0.00325950    	-0.02139082    	
0.020	55.02303598    	0.04369343     	0.04904989     	0.00000000     	0.70750621     	0.50215915     	0.08495883     	-0.00210288    	-0.00325278    	-0.02142511    	
0.021	55.02739384    	0.04367448     	0.04902849     	0.00000000     	0.70767620     	0.50221220     	0.08494574     	-0.00209785    	-0.00324631    	-0.02146009    	
0.022	55.03194577    	0.04365574     	0.04900728     	0.00000000     	0.70784977     	0.50226477     	0.08493281     	-0.00209300    	-0.00324008    	-0.02149574    	
0.023	55.03669118    	0.04363721     	0.04898625     	0.00000000     	0.70802696     	0.50231686     	0.08492006     	-0.00208832    	-0.00323410    	-0.02153209    	
0.024	55.04162953    	0.04361889     	0.04896541     	0.00000000     	0.70820779     	0.50236851     	0.08490749     	-0.00208382    	-0.00322837    	-0.02156910    	
0.025	55.04676025    	0.04360078     	0.04894476     	0.00000000     	0.70839224     	0.50241973     	0.08489510     	-0.00207950    	-0.00322288    	-0.02160677    	
0.026	55.05208276    	0.04358290     	0.04892432     	0.00000000     	0.70858035     	0.50247052     	0.08488291     	-0.00207534    	-0.00321763    	-0.02164511    	
0.027	55.05759646    	0.04356524     	0.04890407     	0.00000000     	0.70877214     	0.50252091     	0.08487093     	-0.00207137    	-0.00321263    	-0.02168410    	
0.028	55.06330078    	0.04354780     	0.04888403     	0.00000000     	0.70896757     	0.50257091     	0.08485918     	-0.00206756    	-0.00320786    	-0.02172374    	
0.029	55.06919510    	0.04353061     	0.04886421     	0.00000000     	0.70916669     	0.50262054     	0.08484764     	-0.00206393    	-0.00320333    	-0.02176402    	
0.030	55.07527881    	0.04351363     	0.04884459     	0.00000000     	0.70936948     	0.50266977     	0.08483635     	-0.00206046    	-0.00319904    	-0.02180494    	
0.031	55.08155128    	0.04349689     	0.04882519     	0.00000000     	0.70957596     	0.50271865     	0.08482531     	-0.00205717    	-0.00319499    	-0.02184649    	
0.032	55.08801189    	0.04348039     	0.04880600     	0.00000000     	0.70978615     	0.50276720     	0.08481452     	-0.00205405    	-0.00319117    	-0.02188866    	
0.033	55.09466001    	0.04346413     	0.04878704     	0.00000000     	0.71000005     	0.50281542     	0.08480400     	-0.00205109    	-0.00318758    	-0.02193145    	
0.034	55.10149497    	0.04344811     	0.04876830     	0.00000000     	0.71021765     	0.50286331     	0.08479377     	-0.00204830    	-0.00318423    	-0.02197486    	
0.035	55.10851614    	0.04343234     	0.04874979     	0.00000000     	0.71043898     	0.50291089     	0.08478382     	-0.00204567    	-0.00318110    	-0.02201886    	
0.036	55.11572284    	0.04341681     	0.04873150     	0.00000000     	0.71066402     	0.50295817     	0.08477417     	-0.00204321    	-0.00317820    	-0.02206347    	
0.037	55.12311442    	0.04340153     	0.04871344     	0.00000000     	0.71089280     	0.50300515     	0.08476483     	-0.00204091    	-0.00317552    	-0.02210867    	
0.038	55.13069020    	0.04338650     	0.04869561     	0.00000000     	0.71112532     	0.50305185     	0.08475582     	-0.00203877    	-0.00317307    	-0.02215447    	
0.039	55.13844948    	0.04337173     	0.04867802     	0.00000000     	0.71136158     	0.50309828     	0.08474713     	-0.00203680    	-0.00317084    	-0.02220083    	
0.040	55.14639159    	0.04335720     	0.04866065     	0.00000000     	0.71160158     	0.50314445     	0.08473880     	-0.00203497    	-0.00316882    	-0.02224778    	
0.041	55.15451582    	0.04334293     	0.04864353     	0.00000000     	0.71184536     	0.50319037     	0.08473081     	-0.00203331    	-0.00316703    	-0.02229529    	
0.042	55.16282146    	0.04332891     	0.04862663     	0.00000000     	0.71209285     	0.50323603     	0.08472318     	-0.00203180    	-0.00316545    	-0.02234336    	
0.043	55.17130782    	0.04331516     	0.04860998     	0.00000000     	0.71234414     	0.50328145     	0.08471593     	-0.00203044    	-0.00316408    	-0.02239198    	
0.044	55.17997416    	0.04330166     	0.04859356     	0.00000000     	0.71259919     	0.50332665     	0.08470907     	-0.00202924    	-0.00316292    	-0.02244116    	
0.045	55.18881976    	0.04328841     	0.04857737     	0.00000000     	0.71285801     	0.50337164     	0.08470259     	-0.00202818    	-0.00316196    	-0.02249087    	
0.046	55.19784389    	0.04327544     	0.04856143     	0.00000000     	0.71312060     	0.50341638     	0.08469653     	-0.00202727    	-0.00316121    	-0.02254112    	
0.047	55.20704582    	0.04326271     	0.04854572     	0.00000000     	0.71338696     	0.50346092     	0.08469088     	-0.00202650    	-0.00316066    	-0.02259189    	
0.048	55.21642479    	0.04325025     	0.04853025     	0.00000000     	0.71365712     	0.50350527     	0.08468564     	-0.00202588    	-0.00316032    	-0.02264319    	
0.049	55.22598006    	0.04323806     	0.04851502     	0.00000000     	0.71393103     	0.50354940     	0.08468085     	-0.00202540    	-0.00316016    	-0.02269500    	
0.050	55.23571087    	0.04322612     	0.04850002     	0.00000000     	0.71420874     	0.50359334     	0.08467651     	-0.00202506    	-0.00316021    	-0.02274732    	
0.051	55.24561646    	0.04321446     	0.04848527     	0.00000000     	0.71449023     	0.50363708     	0.08467262     	-0.00202486    	-0.00316044    	-0.02280013    	
0.052	55.25569606    	0.04320305     	0.04847074     	0.00000000     	0.71477550     	0.50368063     	0.08466919     	-0.00202479    	-0.00316086    	-0.02285344    	
0.053	55.26594891    	0.04319191     	0.04845646     	0.00000000     	0.71506456     	0.50372402     	0.08466624     	-0.00202486    	-0.00316146    	-0.02290725    	
0.054	55.27637422    	0.04318103     	0.04844241     	0.00000000     	0.71535740     	0.50376720     	0.08466378     	-0.00202505    	-0.00316225    	-0.02296153    	
0.055	55.28697121    	0.04317042     	0.04842859     	0.00000000     	0.71565403     	0.50381021     	0.08466181     	-0.00202538    	-0.00316322    	-0.02301628    	
0.056	55.29773910    	0.04316006     	0.04841500     	0.00000000     	0.71595445     	0.50385306     	0.08466034     	-0.00202583    	-0.00316436    	-0.02307152    	
0.057	55.30867709    	0.04314998     	0.04840165     	0.00000000     	0.71625865     	0.50389573     	0.08465939     	-0.00202640    	-0.00316568    	-0.02312720    	
0.058	55.31978438    	0.04314015     	0.04838852     	0.00000000     	0.71656663     	0.50393822     	0.08465895     	-0.00202710    	-0.00316716    	-0.02318333    	
0.059	55.33106017    	0.04313059     	0.04837563     	0.00000000     	0.71687838     	0.50398053     	0.08465905     	-0.00202791    	-0.00316882    	-0.02323991    	
0.060	55.34250365    	0.04312130     	0.04836296     	0.00000000     	0.71719393     	0.50402268     	0.08465968     	-0.00202884    	-0.00317063    	-0.02329695    	
0.061	55.35411402    	0.04311225     	0.04835051     	0.00000000     	0.71751323     	0.50406466     	0.08466086     	-0.00202989    	-0.00317261    	-0.02335441    	
0.062	55.36589047    	0.04310348     	0.04833829     	0.00000000     	0.71783631     	0.50410646     	0.08466261     	-0.00203105    	-0.00317474    	-0.02341231    	
0.063	55.37783216    	0.04309497     	0.04832629     	0.00000000     	0.71816318     	0.50414810     	0.08466492     	-0.00203232    	-0.00317703    	-0.02347063    	
0.064	55.38993829    	0.04308672     	0.04831451     	0.00000000     	0.71849378     	0.50418955     	0.08466780     	-0.00203369    	-0.00317947    	-0.02352937    	
0.065	55.40220801    	0.04307873     	0.04830295     	0.00000000     	0.71882816     	0.50423083     	0.08467126     	-0.00203517    	-0.00318206    	-0.02358852    	
0.066	55.41464053    	0.04307100     	0.04829160     	0.00000000     	0.71916629     	0.50427194     	0.08467530     	-0.00203675    	-0.00318479    	-0.02364808    	
0.067	55.42723499    	0.04306352     	0.04828046     	0.00000000     	0.71950815     	0.50431285     	0.08467995     	-0.00203844    	-0.00318766    	-0.02370804    	
0.068	55.43999056    	0.04305630     	0.04826953     	0.00000000     	0.71985378     	0.50435360     	0.08468519     	-0.00204022    	-0.00319067    	-0.02376839    	
0.069	55.45290642    	0.04304934     	0.04825881     	0.00000000     	0.72020313     	0.50439414     	0.08469105     	-0.00204209    	-0.00319382    	-0.02382913    	
0.070	55.46598170    	0.04304263     	0.04824829     	0.00000000     	0.72055622     	0.50443451     	0.08469753     	-0.00204406    	-0.00319709    	-0.02389025    	
0.071	55.47921559    	0.04303618     	0.04823798     	0.00000000     	0.72091302     	0.50447467     	0.08470463     	-0.00204612    	-0.00320049    	-0.02395174    	
0.072	55.49260721    	0.04302998     	0.04822786     	0.00000000     	0.72127354     	0.50451463     	0.08471236     	-0.00204826    	-0.00320402    	-0.02401362    	
0.073	55.50615575    	0.04302403     	0.04821794     	0.00000000     	0.72163775     	0.50455438     	0.08472072     	-0.00205049    	-0.00320767    	-0.02407585    	
0.074	55.51986034    	0.04301833     	0.04820821     	0.00000000     	0.72200568     	0.50459392     	0.08472973     	-0.00205281    	-0.00321143    	-0.02413845    	
0.075	55.53372014    	0.04301287     	0.04819867     	0.00000000     	0.72237728     	0.50463324     	0.08473939     	-0.00205520    	-0.00321531    	-0.02420142    	
0.076	55.54773430    	0.04300767     	0.04818932     	0.00000000     	0.72275254     	0.50467235     	0.08474970     	-0.00205767    	-0.00321930    	-0.02426472    	
0.077	55.56190194    	0.04300270     	0.04818015     	0.00000000     	0.72313149     	0.50471122     	0.08476067     	-0.00206022    	-0.00322340    	-0.02432838    	
0.078	55.57622225    	0.04299798     	0.04817116     	0.00000000     	0.72351408     	0.50474983     	0.08477230     	-0.00206284    	-0.00322760    	-0.02439238    	
0.079	55.59069434    	0.04299351     	0.04816235     	0.00000000     	0.72390032     	0.50478821     	0.08478461     	-0.00206553    	-0.00323190    	-0.02445672    	
0.080	55.60531738    	0.04298927     	0.04815371     	0.00000000     	0.72429016     	0.50482631     	0.08479758     	-0.00206828    	-0.00323630    	-0.02452140    	
0.081	55.62009050    	0.04298527     	0.04814524     	0.00000000     	0.72468366     	0.50486418     	0.08481124     	-0.00207111    	-0.00324080    	-0.02458641    	
0.082	55.63501283    	0.04298151     	0.04813694     	0.00000000     	0.72508075     	0.50490175     	0.08482558     	-0.00207399    	-0.00324538    	-0.02465174    	
0.083	55.65008354    	0.04297799     	0.04812880     	0.00000000     	0.72548141     	0.50493903     	0.08484060     	-0.00207694    	-0.00325005    	-0.02471738    	
0.084	55.66530175    	0.04297469     	0.04812082     	0.00000000     	0.72588565     	0.50497602     	0.08485632     	-0.00207994    	-0.00325481    	-0.02478335    	
0.085	55.68066663    	0.04297163     	0.04811299     	0.00000000     	0.72629346     	0.50501271     	0.08487272     	-0.00208300    	-0.00325964    	-0.02484964    	
0.086	55.69617728    	0.04296879     	0.04810532     	0.00000000     	0.72670482     	0.50504908     	0.08488983     	-0.00208612    	-0.00326455    	-0.02491623    	
0.087	55.71183289    	0.04296619     	0.04809780     	0.00000000     	0.72711970     	0.50508510     	0.08490764     	-0.00208928    	-0.00326954    	-0.02498314    	
0.088	55.72763258    	0.04296380     	0.04809041     	0.00000000     	0.72753808     	0.50512079     	0.08492613     	-0.00209250    	-0.00327460    	-0.02505035    	
0.089	55.74357550    	0.04296163     	0.04808317     	0.00000000     	0.72795996     	0.50515614     	0.08494534     	-0.00209576    	-0.00327972    	-0.02511787    	
0.090	55.75966079    	0.04295969     	0.04807607     	0.00000000     	0.72838532     	0.50519111     	0.08496526     	-0.00209906    	-0.00328491    	-0.02518567    	
0.091	55.77588761    	0.04295797     	0.04806910     	0.00000000     	0.72881414     	0.50522569     	0.08498588     	-0.00210241    	-0.00329017    	-0.02525378    	
0.092	55.79225510    	0.04295646     	0.04806226     	0.00000000     	0.72924641     	0.50525989     	0.08500721     	-0.00210580    	-0.00329548    	-0.02532217    	
0.093	55.80876240    	0.04295517     	0.04805554     	0.00000000     	0.72968207     	0.50529367     	0.08502926     	-0.00210923    	-0.00330084    	-0.02539088    	
0.094	55.82540868    	0.04295408     	0.04804894     	0.00000000     	0.73012115     	0.50532703     	0.08505203     	-0.00211269    	-0.00330626    	-0.02545984    	
0.095	55.84219308    	0.04295320     	0.04804246     	0.00000000     	0.73056363     	0.50535995     	0.08507549     	-0.00211619    	-0.00331172    	-0.02552912    	
0.096	55.85911476    	0.04295254     	0.04803610     	0.00000000     	0.73100945     	0.50539241     	0.08509968     	-0.00211971    	-0.00331723    	-0.02559867    	
0.097	55.87617289    	0.04295206     	0.04802984     	0.00000000     	0.73145860     	0.50542440     	0.08512458     	-0.00212327    	-0.00332279    	-0.02566851    	
0.098	55.89336661    	0.04295180     	0.04802369     	0.00000000     	0.73191109     	0.50545592     	0.08515020     	-0.00212686    	-0.00332838    	-0.02573862    	
0.099	55.91069510    	0.04295173     	0.04801764     	0.00000000     	0.73236687     	0.50548691     	0.08517654     	-0.00213047    	-0.00333402    	-0.02580903    	
0.100	55.92815750    	0.04295186     	0.04801169     	0.00000000     	0.73282592     	0.50551740     	0.08520359     	-0.00213410    	-0.00333968    	-0.02587970    	
0.101	55.94575300    	0.04295219     	0.04800583     	0.00000000     	0.73328821     	0.50554733     	0.08523135     	-0.00213776    	-0.00334538    	-0.02595066    	
0.102	55.96348077    	0.04295270     	0.04800006     	0.00000000     	0.73375373     	0.50557673     	0.08525983     	-0.00214144    	-0.00335111    	-0.02602189    	
0.103	55.98133997    	0.04295340     	0.04799438     	0.00000000     	0.73422245     	0.50560553     	0.08528903     	-0.00214513    	-0.00335687    	-0.02609341    	
0.104	55.99932979    	0.04295429     	0.04798878     	0.00000000     	0.73469435     	0.50563376     	0.08531893     	-0.00214885    	-0.00336264    	-0.02616519    	
0.105	56.01744940    	0.04295537     	0.04798326     	0.00000000     	0.73516940     	0.50566136     	0.08534954     	-0.00215257    	-0.00336844    	-0.02623726    	
0.106	56.03569799    	0.04295662     	0.04797781     	0.00000000     	0.73564758     	0.50568834     	0.08538087     	-0.00215631    	-0.00337426    	-0.02630959    	
0.107	56.05407475    	0.04295805     	0.04797243     	0.00000000     	0.73612886     	0.50571468     	0.08541290     	-0.00216007    	-0.00338009    	-0.02638221    	
0.108	56.07257886    	0.04295964     	0.04796711     	0.00000000     	0.73661321     	0.50574034     	0.08544564     	-0.00216383    	-0.00338594    	-0.02645509    	
0.109	56.09120953    	0.04296142     	0.04796186     	0.00000000     	0.73710060     	0.50576531     	0.08547909     	-0.00216760    	-0.00339180    	-0.02652827    	
0.110	56.10996595    	0.04296337     	0.04795667     	0.00000000     	0.73759104     	0.50578958     	0.08551322     	-0.00217138    	-0.00339767    	-0.02660170    	
0.111	56.12884732    	0.04296548     	0.04795153     	0.00000000     	0.73808445     	0.50581310     	0.08554807     	-0.00217516    	-0.00340354    	-0.02667543    	
0.112	56.14785287    	0.04296775     	0.04794644     	0.00000000     	0.73858083     	0.50583590     	0.08558361     	-0.00217895    	-0.00340942    	-0.02674943    	
0.113	56.16698179    	0.04297019     	0.04794140     	0.00000000     	0.73908013     	0.50585789     	0.08561984     	-0.00218274    	-0.00341530    	-0.02682370    	
0.114	56.18623330    	0.04297278     	0.04793640     	0.00000000     	0.73958236     	0.50587910     	0.08565676     	-0.00218653    	-0.00342118    	-0.02689826    	
0.115	56.20560663    	0.04297553     	0.04793144     	0.00000000     	0.74008745     	0.50589949     	0.08569437     	-0.00219032    	-0.00342706    	-0.02697309    	
0.116	56.22510100    	0.04297843     	0.04792652     	0.00000000     	0.74059540     	0.50591905     	0.08573265     	-0.00219411    	-0.00343293    	-0.02704821    	
0.117	56.24471564    	0.04298148     	0.04792163     	0.00000000     	0.74110615     	0.50593775     	0.08577162     	-0.00219789    	-0.00343880    	-0.02712362    	
0.118	56.26444980    	0.04298468     	0.04791677     	0.00000000     	0.74161971     	0.50595555     	0.08581125     	-0.00220167    	-0.00344466    	-0.02719930    	
0.119	56.28430270    	0.04298802     	0.04791194     	0.00000000     	0.74213603     	0.50597246     	0.08585157     	-0.00220545    	-0.00345051    	-0.02727528    	
0.120	56.30427360    	0.04299151     	0.04790712     	0.00000000     	0.74265507     	0.50598844     	0.08589255     	-0.00220923    	-0.00345635    	-0.02735154    	
0.121	56.32436176    	0.04299513     	0.04790233     	0.00000000     	0.74317679     	0.50600345     	0.08593419     	-0.00221299    	-0.00346218    	-0.02742810    	
0.122	56.34456641    	0.04299887     	0.04789754     	0.00000000     	0.74370119     	0.50601750     	0.08597648     	-0.00221675    	-0.00346799    	-0.02750495    	
0.123	56.36488685    	0.04300276     	0.04789277     	0.00000000     	0.74422821     	0.50603055     	0.08601943     	-0.00222050    	-0.00347379    	-0.02758210    	
0.124	56.38532232    	0.04300678     	0.04788801     	0.00000000     	0.74475782     	0.50604257     	0.08606302     	-0.00222424    	-0.00347956    	-0.02765954    	
0.125	56.40587210    	0.04301092     	0.04788325     	0.00000000     	0.74529002     	0.50605354     	0.08610724     	-0.00222797    	-0.00348532    	-0.02773729    	
0.126	56.42653548    	0.04301519     	0.04787850     	0.00000000     	0.74582475     	0.50606345     	0.08615211     	-0.00223168    	-0.00349106    	-0.02781533    	
0.127	56.44731172    	0.04301957     	0.04787374     	0.00000000     	0.74636197     	0.50607225     	0.08619760     	-0.00223539    	-0.00349678    	-0.02789369    	
0.128	56.46820015    	0.04302408     	0.04786898     	0.00000000     	0.74690167     	0.50607993     	0.08624372     	-0.00223909    	-0.00350247    	-0.02797235    	
0.129	56.48920004    	0.04302869     	0.04786421     	0.00000000     	0.74744380     	0.50608646     	0.08629046     	-0.00224276    	-0.00350814    	-0.02805133    	
0.130	56.51031069    	0.04303343     	0.04785943     	0.00000000     	0.74798832     	0.50609182     	0.08633781     	-0.00224643    	-0.00351378    	-0.02813061    	
0.131	56.53153143    	0.04303826     	0.04785463     	0.00000000     	0.74853523     	0.50609600     	0.08638576     	-0.00225008    	-0.00351940    	-0.02821024    	
0.132	56.55286155    	0.04304320     	0.04784982     	0.00000000     	0.74908446     	0.50609895     	0.08643431     	-0.00225372    	-0.00352499    	-0.02829016    	
0.133	56.57430040    	0.04304824     	0.04784498     	0.00000000     	0.74963599     	0.50610065     	0.08648345     	-0.00225734    	-0.00353055    	-0.02837043    	
0.134	56.59584728    	0.04305339     	0.04784013     	0.00000000     	0.75018978     	0.50610107     	0.08653317     	-0.00226095    	-0.00353608    	-0.02845100    	
0.135	56.61750153    	0.04305863     	0.04783525     	0.00000000     	0.75074580     	0.50610021     	0.08658348     	-0.00226454    	-0.00354158    	-0.02853193    	
0.136	56.63926250    	0.04306396     	0.04783034     	0.00000000     	0.75130401     	0.50609802     	0.08663435     	-0.00226811    	-0.00354705    	-0.02861319    	
0.137	56.66112953    	0.04306938     	0.04782540     	0.00000000     	0.75186440     	0.50609449     	0.08668578     	-0.00227167    	-0.00355249    	-0.02869480    	
0.138	56.68310196    	0.04307490     	0.04782043     	0.00000000     	0.75242691     	0.50608958     	0.08673777     	-0.00227520    	-0.00355790    	-0.02877673    	
0.139	56.70517916    	0.04308049     	0.04781542     	0.00000000     	0.75299150     	0.50608327     	0.08679031     	-0.00227873    	-0.00356328    	-0.02885903    	
0.140	56.72736048    	0.04308616     	0.04781037     	0.00000000     	0.75355814     	0.50607554     	0.08684339     	-0.00228223    	-0.00356862    	-0.02894167    	
0.141	56.74964531    	0.04309193     	0.04780529     	0.00000000     	0.75412681     	0.50606635     	0.08689700     	-0.00228572    	-0.00357393    	-0.02902467    	
0.142	56.77203302    	0.04309776     	0.04780016     	0.00000000     	0.75469747     	0.50605570     	0.08695113     	-0.00228919    	-0.00357920    	-0.02910803    	
0.143	56.79452296    	0.04310366     	0.04779498     	0.00000000     	0.75527006     	0.50604353     	0.08700578     	-0.00229264    	-0.00358444    	-0.02919176    	
0.144	56.81711457    	0.04310964     	0.04778976     	0.00000000     	0.75584459     	0.50602985     	0.08706093     	-0.00229607    	-0.00358964    	-0.02927585    	
0.145	56.83980720    	0.04311568     	0.04778449     	0.00000000     	0.75642100     	0.50601462     	0.08711658     	-0.00229949    	-0.00359482    	-0.02936032    	
0.146	56.86260027    	0.04312180     	0.04777917     	0.00000000     	0.75699922     	0.50599780     	0.08717273     	-0.00230289    	-0.00359995    	-0.02944516    	
0.147	56.88549318    	0.04312796     	0.04777379     	0.00000000     	0.75757927     	0.50597939     	0.08722936     	-0.00230627    	-0.00360505    	-0.02953039    	
0.148	56.90848533    	0.04313420     	0.04776836     	0.00000000     	0.75816109     	0.50595934     	0.08728645     	-0.00230964    	-0.00361012    	-0.02961601    	
0.149	56.93157616    	0.04314048     	0.04776287     	0.00000000     	0.75874463     	0.50593764     	0.08734402     	-0.00231298    	-0.00361515    	-0.02970202    	
0.150	56.95476509    	0.04314682     	0.04775732     	0.00000000     	0.75932989     	0.50591425     	0.08740203     	-0.00231631    	-0.00362015    	-0.02978842    	
0.151	56.97805152    	0.04315320     	0.04775171     	0.00000000     	0.75991680     	0.50588916     	0.08746050     	-0.00231963    	-0.00362511    	-0.02987522    	
0.152	57.00143491    	0.04315964     	0.04774604     	0.00000000     	0.76050534     	0.50586235     	0.08751940     	-0.00232293    	-0.00363004    	-0.02996242    	
0.153	57.02491469    	0.04316612     	0.04774030     	0.00000000     	0.76109549     	0.50583378     	0.08757873     	-0.00232621    	-0.00363494    	-0.03005003    	
0.154	57.04849030    	0.04317264     	0.04773450     	0.00000000     	0.76168719     	0.50580344     	0.08763848     	-0.00232948    	-0.00363980    	-0.03013806    	
0.155	57.07216120    	0.04317920     	0.04772863     	0.00000000     	0.76228041     	0.50577128     	0.08769863     	-0.00233273    	-0.00364463    	-0.03022650    	
0.156	57.09592684    	0.04318580     	0.04772269     	0.00000000     	0.76287511     	0.50573728     	0.08775919     	-0.00233597    	-0.00364942    	-0.03031537    	
0.157	57.11978667    	0.04319243     	0.04771668     	0.00000000     	0.76347127     	0.50570145     	0.08782013     	-0.00233919    	-0.00365418    	-0.03040466    	
0.158	57.14374018    	0.04319909     	0.04771060     	0.00000000     	0.76406884     	0.50566373     	0.08788145     	-0.00234240    	-0.00365892    	-0.03049438    	
0.159	57.16778682    	0.04320578     	0.04770445     	0.00000000     	0.76466782     	0.50562413     	0.08794314     	-0.00234560    	-0.00366361    	-0.03058454    	
0.160	57.19192606    	0.04321250     	0.04769823     	0.00000000     	0.76526811     	0.50558258     	0.08800519     	-0.00234878    	-0.00366828    	-0.03067513    	
0.161	57.21615740    	0.04321924     	0.04769193     	0.00000000     	0.76586974     	0.50553909     	0.08806760     	-0.00235196    	-0.00367292    	-0.03076617    	
0.162	57.24048031    	0.04322599     	0.04768555     	0.00000000     	0.76647263     	0.50549363     	0.08813034     	-0.00235512    	-0.00367753    	-0.03085765    	
0.163	57.26489427    	0.04323278     	0.04767910     	0.00000000     	0.76707677     	0.50544618     	0.08819342     	-0.00235827    	-0.00368212    	-0.03094959    	
0.164	57.28939879    	0.04323957     	0.04767257     	0.00000000     	0.76768213     	0.50539670     	0.08825681     	-0.00236141    	-0.00368667    	-0.03104198    	
0.165	57.31399336    	0.04324637     	0.04766596     	0.00000000     	0.76828865     	0.50534517     	0.08832051     	-0.00236454    	-0.00369120    	-0.03113484    	
0.166	57.33867747    	0.04325319     	0.04765927     	0.00000000     	0.76889632     	0.50529158     	0.08838451     	-0.00236766    	-0.00369570    	-0.03122815    	
0.167	57.36345064    	0.04326002     	0.04765251     	0.00000000     	0.76950508     	0.50523590     	0.08844881     	-0.00237078    	-0.00370018    	-0.03132194    	
0.168	57.38831237    	0.04326685     	0.04764566     	0.00000000     	0.77011494     	0.50517814     	0.08851338     	-0.00237388    	-0.00370463    	-0.03141620    	
0.169	57.41326217    	0.04327368     	0.04763873     	0.00000000     	0.77072582     	0.50511821     	0.08857822     	-0.00237698    	-0.00370906    	-0.03151093    	
0.170	57.43829956    	0.04328051     	0.04763172     	0.00000000     	0.77133772     	0.50505615     	0.08864333     	-0.00238008    	-0.00371347    	-0.03160614    	
0.171	57.46342405    	0.04328735     	0.04762463     	0.00000000     	0.77195059     	0.50499192     	0.08870868     	-0.00238317    	-0.00371786    	-0.03170183    	
0.172	57.48863516    	0.04329417     	0.04761745     	0.00000000     	0.77256440     	0.50492547     	0.08877427     	-0.00238626    	-0.00372223    	-0.03179801    	
0.173	57.51393242    	0.04330100     	0.04761020     	0.00000000     	0.77317911     	0.50485682     	0.08884009     	-0.00238934    	-0.00372658    	-0.03189467    	
0.174	57.53931536    	0.04330781     	0.04760285     	0.00000000     	0.77379471     	0.50478595     	0.08890612     	-0.00239242    	-0.00373091    	-0.03199183    	
0.175	57.56478349    	0.04331461     	0.04759543     	0.00000000     	0.77441117     	0.50471280     	0.08897237     	-0.00239550    	-0.00373522    	-0.03208949    	
0.176	57.59033635    	0.04332140     	0.04758792     	0.00000000     	0.77502840     	0.50463740     	0.08903881     	-0.00239857    	-0.00373953    	-0.03218764    	
0.177	57.61597348    	0.04332818     	0.04758033     	0.00000000     	0.77564644     	0.50455968     	0.08910544     	-0.00240165    	-0.00374381    	-0.03228629    	
0.178	57.64169441    	0.04333494     	0.04757266     	0.00000000     	0.77626520     	0.50447965     	0.08917225     	-0.00240473    	-0.00374809    	-0.03238545    	
0.179	57.66749867    	0.04334168     	0.04756490     	0.00000000     	0.77688472     	0.50439730     	0.08923922     	-0.00240781    	-0.00375235    	-0.03248512    	
